계란과자,2021-10-01 00:00:00,해태,70,1봉지,밀/계란/우유/대두,315,140,52,24,6,4,해태_계란과자.jpg
후렌치파이 초코스프레드,2021-10-01 00:00:00,해태,12,1봉지,밀/쇠고기/우유/대두/땅콩,60,35,7,2,1.7,1,해태_후렌치파이 초코스프레드.jpg
허니버터칩,2021-10-01 00:00:00,해태,30,1회제공량,우유/대두/밀/조개류(굴),175,105,15,1,3.9,2,해태_허니버터칩.jpg
사브레,2021-10-01 00:00:00,해태,100,100g,밀/계란/우유/대두,490,190,72,28,10,5.3,해태_사브레.jpg
오예스,2021-10-01 00:00:00,해태,30,1봉지,우유/밀/계란/대두,150,60,15,10,5,2,해태_오예스.jpg
후렌치파이 딸기,2021-10-01 00:00:00,해태,13,1봉지,밀/쇠고기/우유/대두,60,25,8,4,1.7,1,해태_후렌치파이 딸기.jpg
오예스 민트초코,2021-10-01 00:00:00,해태,30,1봉지,우유/밀/계란/대두,145,90,16,10,4.2,2,해태_오예스 민트초코.jpg
아이비,2021-10-01 00:00:00,해태,23,1봉지,밀/쇠고기,100,160,16,1,1.8,2,해태_아이비.jpg
초코픽,2021-10-01 00:00:00,해태,45,1컵,밀/쇠고기/우유/대두,220,130,31,14,3.7,4,해태_초코픽.jpg
샌드에이스 요거트크림,2021-10-01 00:00:00,해태,17,1봉지,밀/쇠고기/우유/대두,90,65,11,5,2.5,1,해태_샌드에이스 요거트크림.jpg
롤리폴리 초코,2021-10-01 00:00:00,해태,10,1봉,우유/밀/땅콩/대두/계란,45,20,7,5,1.1,1,해태_롤리폴리 초코.jpg
미니뿌셔 바베큐맛,2021-10-01 00:00:00,오뚜기,55,1봉지,밀/대두/계란/우유/쇠고기/돼지고기/닭고기,240,530,35,3,4,5,오뚜기_미니뿌셔 바베큐맛.jpg
뿌셔뿌셔 불고기맛,2021-10-01 00:00:00,오뚜기,95,1봉지,밀/대두/계란/우유/쇠고기/닭고기/토마토/조개류(굴/홍합포함),440,980,65,4,6,9,오뚜기_뿌셔뿌셔 불고기맛.jpg
뿌셔뿌셔 바베큐맛,2021-10-01 00:00:00,오뚜기,90,1봉지,밀/대두/계란/우유/쇠고기/돼지고기/닭고기,410,950,61,4,6,8,오뚜기_뿌셔뿌셔 바베큐맛.jpg
뿌셔뿌셔 떡볶이맛,2021-10-01 00:00:00,오뚜기,90,1봉지,밀/대두/계란/우유/쇠고기,415,820,62,4,6,8,오뚜기_뿌셔뿌셔 떡볶이맛.jpg
뿌셔뿌셔 양념치킨맛,2021-10-01 00:00:00,오뚜기,90,1봉지,양념치킨맛분말,415,920,62,5,6,8,오뚜기_뿌셔뿌셔 양념치킨맛.jpg
뿌셔뿌셔 스위트콘맛,2021-10-01 00:00:00,오뚜기,90,1봉지,밀/대두/계란/우유/쇠고기,410,870,61,4,6,8,오뚜기_뿌셔뿌셔 스위트콘맛.jpg
짱구,2021-10-01 00:00:00,삼양,30,1회제공량,우유/밀,155,55,19,5,4,2,삼양_짱구.jpg
별뽀빠이,2021-10-01 00:00:00,삼양,72,1봉지,우유/대두/밀,335,220,53,10,6,6,삼양_별뽀빠이.jpg
사또밥 갈릭버터,2021-10-01 00:00:00,삼양,30,1회제공량,우유/대두/밀,170,170,17,3,4.4,1,삼양_사또밥 갈릭버터.jpg
두부볼,2021-10-01 00:00:00,씨제이,100,100g,대두,275,440,10,2,2.8,7,씨제이_두부볼.jpg
꽃게랑 고추냉이,2021-10-01 00:00:00,빙그레,100,100g,밀/대두/게/새우,520,760,60,4.6,9,7,빙그레_꽃게랑 고추냉이.jpg
꽃게랑 광천김,2021-10-01 00:00:00,빙그레,100,100g,밀/대두/게/새우,550,829,63,5.7,8.6,7.1,빙그레_꽃게랑 광천김.jpg
꽃게랑 불짬뽕,2021-10-01 00:00:00,빙그레,70,1봉지,밀/대두/우유/게/돼지고기/토마토/쇠고기/새우/오징어,370,540,43,2.7,7,5,빙그레_꽃게랑 불짬뽕.jpg
사조 전자레인지용 팝콘 오리지날,2021-10-01 00:00:00,사조대림,90,1봉,대두/쇠고기,430,400,55,0,12,8,사조대림_사조 전자레인지용 팝콘 오리지날.jpg
사조 전자레인지용 팝콘 버터맛,2021-10-01 00:00:00,사조대림,90,1봉,대두/쇠고기/우유,410,470,55,0,10,11,사조대림_사조 전자레인지용 팝콘 버터맛.jpg
사조 전자레인지용 팝콘 달콤한맛,2021-10-01 00:00:00,사조대림,90,1봉,대두/쇠고기,425,770,56,0,12,7,사조대림_사조 전자레인지용 팝콘 달콤한맛.jpg
유기농 쌀떡튀밥,2021-10-01 00:00:00,올가홀푸드,40,1봉지,,140,15,33,0,0,2,올가홀푸드_유기농 쌀떡튀밥.jpg
우리땅콘칩,2021-10-01 00:00:00,산들촌,55,1봉지,밀,275,180,38,4,6,4,산들촌_우리땅콘칩.jpg
우리아이 착한 새우,2021-10-01 00:00:00,산들촌,30,1회제공량(1/2봉지),,140,160,22,2,0.3,2,산들촌_우리아이 착한 새우.jpg
푸름맘 새콤한 딸기 요거트 큐브,2021-10-01 00:00:00,유기농산,16,1봉지,우유,65,10,14,9,0,1,유기농산_푸름맘 새콤한 딸기 요거트 큐브.jpg
김쌀과자,2021-10-01 00:00:00,왕왕,100,100g,대두/밀,518,794,70.6,11.8,10.3,5.9,왕왕_김쌀과자.jpg
꼬꼬스낵 닭다리형,2021-10-01 00:00:00,신흥물산,35,1봉지,우유/대두/밀/닭고기/쇠고기,170,170,23,4,1.5,3,신흥물산_꼬꼬스낵 닭다리형.jpg
보리맥건빵,2021-10-01 00:00:00,금풍제과,85,1봉지,밀/대두/우유/아황산류,330,380,61,8,0,8,금풍제과_보리맥건빵.jpg
오란다,2021-10-01 00:00:00,청우,100,100g,밀/대두/땅콩,449,98,76,41,4,7,청우_오란다.jpg
참소라형 과자,2021-10-01 00:00:00,청우,100,100g,밀/대두/우유/땅콩,505,300,63,17,11,7,청우_참소라형 과자.jpg
플랑 딸기,2021-10-01 00:00:00,청우,100,100g,우유/난류(계란)/대두/밀,415,177,70,32,4,4,청우_플랑 딸기.jpg
브루느와 브라우니쿠키,2021-10-01 00:00:00,청우,100,100g,밀/대두/계란/우유,457,159,61,30,12,6,청우_브루느와 브라우니쿠키.jpg
그랑쉘 얼그레이 자몽,2021-10-01 00:00:00,청우,190,100g,밀/대두/계란/우유,407,144,73,34,8,4,청우_그랑쉘 얼그레이 자몽.jpg
그랑쉘 사과,2021-10-01 00:00:00,청우,100,100g,밀/대두/계란/우유,423,227,67,30,7,5,청우_그랑쉘 사과.jpg
부드러운 와플,2021-10-01 00:00:00,초록마을,20,1봉,계란/우유/밀,95,45,13,5,2.8,1,초록마을_부드러운 와플.jpg
