기네스 스태커2 와퍼,2021-10-01 00:00:00,버거킹,413,1개,밀/대두/우유/토마토/쇠고기/난류/오징어,1018,1759,12.7,12.7,24,57,버거킹_기네스 스태커2 와퍼.jpg
기네스 스태커3 와퍼,2021-10-01 00:00:00,버거킹,540,1개,밀/대두/우유/토마토/쇠고기/난류/오징어,1420,2442,15.6,15.6,39,77,버거킹_기네스 스태커3 와퍼.jpg
기네스 와퍼,2021-10-01 00:00:00,버거킹,293,1개,밀/대두/우유/돼지고기/토마토/쇠고기/난류/오징어,778,1140,11.9,11.9,14.3,36,버거킹_기네스 와퍼.jpg
기네스 콰트로 치즈 와퍼,2021-10-01 00:00:00,버거킹,329,1개,밀/대두/우유/돼지고기/토마토/쇠고기/난류/오징어,888,1421,13.9,13.9,21.5,42,버거킹_기네스 콰트로 치즈 와퍼.jpg
더블 오리지널 치즈 버거,2021-10-01 00:00:00,버거킹,192,1개,밀/대두/우유/토마토/쇠고기/난류,499,792,5.2,5.2,10.7,28,버거킹_더블 오리지널 치즈 버거.jpg
롱 치킨 버거,2021-10-01 00:00:00,버거킹,210,1개,밀/대두/우유/닭고기/난류,571,1100,5.7,5.7,5.5,25,버거킹_롱 치킨 버거.jpg
몬스터 2,2021-10-01 00:00:00,버거킹,353,1개,밀/대두/우유/토마토/쇠고기/난류/새우,867,1451,9.4,9.4,16,38,버거킹_몬스터 2.jpg
몬스터 2 통새우,2021-10-01 00:00:00,버거킹,385,1개,밀/대두/우유/토마토/쇠고기/난류/새우,886,1675,8.6,8.6,16,40,버거킹_몬스터 2 통새우.jpg
불고기 와퍼,2021-10-01 00:00:00,버거킹,301,1개,밀/대두/토마토/쇠고기/난류,690,886,16.8,16.8,10,29,버거킹_불고기 와퍼.jpg
아기상어 새우버거,2021-10-01 00:00:00,버거킹,173,1개,밀/대두/우유/난류/새우,439,1159,4.1,4.1,4.6,14,버거킹_아기상어 새우버거.jpg
엄마상어 새우버거,2021-10-01 00:00:00,버거킹,212,1개,밀/대두/우유/토마토/난류/새우,433,1143,4.2,4.2,5,15,버거킹_엄마상어 새우버거.jpg
아빠상어 새우버거,2021-10-01 00:00:00,버거킹,244,1개,밀/대두/우유/토마토/쇠고기/난류 /새우,574,1165,4.6,4.6,8.3,24,버거킹_아빠상어 새우버거.jpg
직화 버섯 소불고기 버거,2021-10-01 00:00:00,버거킹,193,1개,밀/대두/우유/닭고기/쇠고기/난류,468,821,7.6,7.6,8,15,버거킹_직화 버섯 소불고기 버거.jpg
직화 소불고기 버거,2021-10-01 00:00:00,버거킹,178,1개,밀/대두/우유/닭고기/쇠고기/난류,386,797,7.2,7.2,8.2,14,버거킹_직화 소불고기 버거.jpg
치즈 와퍼,2021-10-01 00:00:00,버거킹,303,1개,밀/대두/우유/닭고기/쇠고기/난류,716,1288,7.1,7.1,16,33,버거킹_치즈 와퍼.jpg
바삭킹,2021-10-01 00:00:00,버거킹,99,1회제공량(2조각),밀/대두/닭고기/쇠고기,272,497,1.7,1.7,5,15,버거킹_바삭킹.jpg
쉐이킹 프라이 구운갈릭,2021-10-01 00:00:00,버거킹,105,1회제공량,밀/대두/우유/토마토,292,634,0.5,0.5,3.1,4,버거킹_쉐이킹 프라이 구운갈릭.jpg
쉐이킹 프라이 스윗어니언,2021-10-01 00:00:00,버거킹,105,1회제공량,대두/우유,297,486,1.3,1.3,3,4,버거킹_쉐이킹 프라이 스윗어니언.jpg
치즈 프라이,2021-10-01 00:00:00,버거킹,139,1회제공량,대두/우유/난류,440,447,1.8,1.8,8,12,버거킹_치즈 프라이.jpg
코울슬로,2021-10-01 00:00:00,버거킹,95,1회제공량,난류,130,218,13.2,13.2,0.9,1,버거킹_코울슬로.jpg
콘샐러드,2021-10-01 00:00:00,버거킹,105,1회제공량,대두/난류,189,226,6.3,6.3,1,2,버거킹_콘샐러드.jpg
프렌치 프라이 R,2021-10-01 00:00:00,버거킹,102,1회제공량,대두,285,326,0.3,0.3,3,4,버거킹_프렌치 프라이 R.jpg
황금올리브치킨,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/조개류(굴)/쇠고기/새우/땅콩,253.72,408.19,0.36,0.36,2.86,18.77,비비큐치킨_황금올리브치킨.jpg
황금올리브치킨 반반,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/조개류(굴)/쇠고기/새우/땅콩,253.72,408.19,0.36,0.36,2.86,18.77,비비큐치킨_황금올리브치킨 반반.jpg
황금올리브치킨 핫윙,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/계란/새우/땅콩,313.01,547.01,0,0,3.84,17.09,비비큐치킨_황금올리브치킨 핫윙.jpg
핫황금올리브 크리스피,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/닭고기/조개류(굴)/토마토/쇠고기/돼지고기/새우/땅콩,323.16,470.49,0.49,0.49,3.97,19.5,비비큐치킨_핫황금올리브 크리스피.jpg
황금올리브치킨 속안심,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/쇠고기/새우/땅콩,269.1,636.9,1.74,1.74,2.41,23.94,비비큐치킨_황금올리브치킨 속안심.jpg
핫황금올리브 블랙페퍼,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/조개류(굴)/쇠고기/새우/땅콩,304.04,414.25,0.47,0.47,3.84,20.85,비비큐치킨_핫황금올리브 블랙페퍼.jpg
순살크래커,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/닭고기/조개류(굴),265.9,541.5,0,0,2.12,18.32,비비큐치킨_순살크래커.jpg
황금올리브치킨 순살,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/조개류(굴)/쇠고기/새우/땅콩,311.14,412.93,0.78,0.78,3.59,21.39,비비큐치킨_황금올리브치킨 순살.jpg
핫황금올리브 레드착착,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/조개류(굴)/쇠고기/새우/땅콩,307.54,548.81,1.12,1.12,3.71,20.91,비비큐치킨_핫황금올리브 레드착착.jpg
황금올리브치킨 닭다리,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/조개류(굴)/쇠고기/새우/땅콩,243.78,469.4,0.96,0.96,2.68,20.78,비비큐치킨_황금올리브치킨 닭다리.jpg
핫 왕올엉치 치킨,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/닭고기/조개류(굴)/토마토/쇠고기/돼지고기/새우/땅콩,315.24,327.09,0.15,0.15,4.54,19.55,비비큐치킨_핫 왕올엉치 치킨.jpg
황올한 깐풍치킨,2021-10-01 00:00:00,비비큐치킨,100,100g,X,256.62,526.49,3.47,3.47,2.87,15.71,비비큐치킨_황올한 깐풍치킨.jpg
황올한 깐풍순살,2021-10-01 00:00:00,비비큐치킨,100,100g,X,228.25,424.49,3.27,3.27,2.05,22.2,비비큐치킨_황올한 깐풍순살.jpg
체고치 순살,2021-10-01 00:00:00,비비큐치킨,100,100g,X,228.95,594.46,1.61,1.61,3.59,20.61,비비큐치킨_체고치 순살.jpg
체고바 순살,2021-10-01 00:00:00,비비큐치킨,100,100g,X,228.16,380.74,0.08,0.08,3.3,21.21,비비큐치킨_체고바 순살.jpg
오리지널 양념 치킨,2021-10-01 00:00:00,비비큐치킨,100,100g,대두/밀/닭고기/토마토/땅콩/아황산류,270,528.4,6.82,6.82,3.01,16.34,비비큐치킨_오리지널 양념 치킨.jpg
극한왕갈비 치킨,2021-10-01 00:00:00,비비큐치킨,100,100g,대두/밀 조개류(굴)/아황산류,322.1,407.3,10.5,10.5,3.9,15.8,비비큐치킨_극한왕갈비 치킨.jpg
소이갈릭스,2021-10-01 00:00:00,비비큐치킨,100,100g,대두/밀/쇠고기,308.86,529.23,2.32,2.32,3.57,21.44,비비큐치킨_소이갈릭스.jpg
황금올리브치킨 양념순살,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/닭고기/조개류(굴)/토마토/쇠고기/새우/땅콩,273.24,451.74,7.39,7.39,2.38,16.63,비비큐치킨_황금올리브치킨 양념순살.jpg
메이플 버터갈릭,2021-10-01 00:00:00,비비큐치킨,100,100g,밀/대두/우유/닭고기,316.17,404.91,4.44,4.44,6.25,17.52,비비큐치킨_메이플 버터갈릭.jpg
허니버터갈릭스,2021-10-01 00:00:00,비비큐치킨,100,100g,대두/밀/쇠고기,310.16,494.71,3.39,3.39,3.51,21.64,비비큐치킨_허니버터갈릭스.jpg
마라 핫치킨,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/조개류(굴)/쇠고기/새우/땅콩,287.41,590.45,3.8,3.8,3.24,16.3,비비큐치킨_마라 핫치킨.jpg
마라 핫치킨 윙,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/조개류(굴)/쇠고기/새우/땅콩,287.41,590.45,4,4,3.24,16,비비큐치킨_마라 핫치킨 윙.jpg
핫황금올리브 찐킹소스,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/조개류(굴)/토마토/쇠고기/새우/땅콩,296.56,531.59,3.82,3.82,3.17,16.75,비비큐치킨_핫황금올리브 찐킹소스.jpg
뉴 치킨강정,2021-10-01 00:00:00,비비큐치킨,100,100g,대두/밀/계란/닭고기/토마토/새우/땅콩/아황산류,282.98,406.9,7.54,7.54,3.03,17.86,비비큐치킨_뉴 치킨강정.jpg
바삭칸 치킨(양념),2021-10-01 00:00:00,비비큐치킨,100,100g,대두/밀/계란/새우/토마토/땅콩/아황산류,254.46,372.66,0.15,0.15,3.02,21.71,비비큐치킨_바삭칸 치킨(양념).jpg
자메이카 통다리 구이,2021-10-01 00:00:00,비비큐치킨,100,100g,대두/밀/닭고기/토마토/쇠고기,201.48,423.3,0.73,0.73,3.21,20.6,비비큐치킨_자메이카 통다리 구이.jpg
스모크 치킨,2021-10-01 00:00:00,비비큐치킨,100,100g,대두/밀/계란/닭고기,271.3,501.8,0,0,6.15,22.13,비비큐치킨_스모크 치킨.jpg
매달구,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/닭고기/토마토/쇠고기/돼지고기/땅콩,249.64,644.15,2.08,2.08,4.07,23.92,비비큐치킨_매달구.jpg
포테이토 치즈 그라탕,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/땅콩/대두/밀,252.03,419.46,4.46,4.46,7.75,4.18,비비큐치킨_포테이토 치즈 그라탕.jpg
케이준 감자,2021-10-01 00:00:00,비비큐치킨,100,100g,대두/밀,361.8,674.08,0.13,0.13,3.19,4.48,비비큐치킨_케이준 감자.jpg
BBQ 소떡,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/달걀/닭고기/토마토/쇠고기/돼지고기,232.35,296.87,0.97,0.97,2.32,7.71,비비큐치킨_BBQ 소떡.jpg
BBQ 닭껍데기,2021-10-01 00:00:00,비비큐치킨,100,100g,대두/밀/계란/닭고기/조개류(굴)/땅콩,615.89,937.51,0.67,0.67,9.99,20.42,비비큐치킨_BBQ 닭껍데기.jpg
새우스틱,2021-10-01 00:00:00,비비큐치킨,100,100g,X,270.8,707.5,0.97,0.97,2.8,8.3,비비큐치킨_새우스틱.jpg
치즈 스틱,2021-10-01 00:00:00,비비큐치킨,100,100g,X,294.6,545.6,0,0,5,15.9,비비큐치킨_치즈 스틱.jpg
BBQ 모둠볼 ,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/달걀,317.67,407,8.39,8.39,6.22,5.73,비비큐치킨_BBQ 모둠볼.jpg
황금알 치즈볼,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/달걀,317.67,407,8.39,8.39,6.22,5.73,비비큐치킨_황금알 치즈볼.jpg
크림치즈볼,2021-10-01 00:00:00,비비큐치킨,100,100g,밀/대두/우유,285,470,4,4,1,3,비비큐치킨_크림치즈볼.jpg
더블치즈볼,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/달걀,317.67,407,8.39,8.39,6.22,5.73,비비큐치킨_더블치즈볼.jpg
고구마 치즈볼,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/달걀,317.67,407,8.39,8.39,6.22,5.73,비비큐치킨_고구마 치즈볼.jpg
초코볼,2021-10-01 00:00:00,비비큐치킨,100,100g,우유/대두/밀/달걀,317.67,407,8.39,8.39,6.22,5.73,비비큐치킨_초코볼.jpg
교촌신화오리지날,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀/돼지고기,367,412,6,6,3,25,교촌치킨_교촌신화오리지날.JPG
교촌오리지날,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀,346,373,1,1,2,28,교촌치킨_교촌오리지날.JPG
교촌레드오리지날,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀/복숭아,311,343,4,4,3,28,교촌치킨_교촌레드오리지날.JPG
교촌허니오리지날,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀,329,343,4,4,2,21,교촌치킨_교촌허니오리지날.JPG
교촌신화순살,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀/돼지고기,397,447,7,7,4,22,교촌치킨_교촌신화순살.JPG
교촌레허반반순살,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀/복숭아,364,429,7,7,3,24,교촌치킨_교촌레허반반순살.JPG
교촌반반순살,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀/복숭아,396,462,4,4,3,26,교촌치킨_교촌반반순살.JPG
교촌레드순살,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀/복숭아,381,439,8,8,3,29,교촌치킨_교촌레드순살.JPG
교촌허니순살,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀,346,420,7,7,2,19,교촌치킨_교촌허니순살.JPG
교촌순살,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀,395,466,2,2,5,29,교촌치킨_교촌순살.JPG
교촌 시그니처 순살세트,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀/복숭아,374,442,6,6,3,26,교촌치킨_교촌 시그니처 순살세트.JPG
교촌살살치킨,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기 /우유 /대두 /밀 /토마토 /쇠고기,325,468,1,1,1,19,교촌치킨_교촌살살치킨.JPG
교촌소이살살,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기 /우유 /대두 /밀 /토마토 /쇠고기/조개류,204,533,11,11,0,9,교촌치킨_교촌소이살살.JPG
교촌리얼후라이드순살,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/땅콩/대두/밀,310,446,1,1,2,23,교촌치킨_교촌리얼후라이드순살.JPG
교촌콤보,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀,319,360,2,2,3,28,교촌치킨_교촌콤보.JPG
교촌스틱,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀,272,399,2,2,2,28,교촌치킨_교촌스틱.JPG
교촌윙,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀,377,409,2,2,3,29,교촌치킨_교촌윙.JPG
교촌허니콤보,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀,319,390,5,5,3,19,교촌치킨_교촌허니콤보.JPG
교촌레드콤보,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀/복숭아,303,347,4,4,3,26,교촌치킨_교촌레드콤보.JPG
교촌레드스틱,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀/복숭아,278,309,3,3,2,27,교촌치킨_교촌레드스틱.jpg
교촌레드윙,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀/복숭아,355,378,5,5,3,29,교촌치킨_교촌레드윙.JPG
교촌반반콤보,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀/복숭아,311,354,3,3,3,27,교촌치킨_교촌반반콤보.JPG
교촌반반스틱,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀/복숭아,275,354,3,3,2,27,교촌치킨_교촌반반스틱.JPG
교촌반반윙,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀/복숭아,366,394,3,3,3,29,교촌치킨_교촌반반윙.JPG
교촌반반오리지날,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀/복숭아,329,358,3,3,3,28,교촌치킨_교촌반반오리지날.JPG
교촌칠리포테이토,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/대두/밀/토마토/쇠고기/조개류,217,513,2,2,1,3,교촌치킨_교촌칠리포테이토.JPG
교촌통통치킨카츠,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/계란/우유/대두/밀,240,379,5,5,2,12,교촌치킨_교촌통통치킨카츠.JPG
교촌칩카사바,2021-10-01 00:00:00,교촌치킨,100,100g,우유/대두/밀,522,398,3,3,5,1,교촌치킨_교촌칩카사바.JPG
교촌퐁듀치즈볼,2021-10-01 00:00:00,교촌치킨,100,100g,우유/메밀/밀,366,567,18,18,7,4,교촌치킨_교촌퐁듀치즈볼.JPG
교촌고르곤치즈볼,2021-10-01 00:00:00,교촌치킨,100,100g,계란/우유/메밀/밀/쇠고기,372,486,15,15,5,6,교촌치킨_교촌고르곤치즈볼.JPG
교촌웨지감자,2021-10-01 00:00:00,교촌치킨,100,100g,대두/밀,121,286,0,0,1,3,교촌치킨_교촌웨지감자.JPG
교촌샐러드,2021-10-01 00:00:00,교촌치킨,100,100g,토마토,15,12,15,0,0,1,교촌치킨_교촌샐러드.JPG
교촌쫀드칸꽈배기 콘치즈,2021-10-01 00:00:00,교촌치킨,100,100g,계란/우유/대두/밀,396,703,13,13,4,3,교촌치킨_교촌쫀드칸꽈배기 콘치즈.jpg
교촌쫀드칸꽈배기 시나몬슈가,2021-10-01 00:00:00,교촌치킨,100,100g,계란/우유/대두/밀,385,544,15,15,4,2,교촌치킨_교촌쫀드칸꽈배기 시나몬슈가.jpg
교촌 닭갈비 볶음밥,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/우유/대두/밀/새우/토마토/쇠고기/조개류,180,428,4,4,1,5,교촌치킨_교촌 닭갈비 볶음밥.JPG
교촌 궁중 닭갈비 볶음밥,2021-10-01 00:00:00,교촌치킨,100,100g,닭고기/우유/대두/밀/쇠고기,188,318,4,4,1,5,교촌치킨_교촌 궁중 닭갈비 볶음밥.JPG
교촌 마라 떡볶이,2021-10-01 00:00:00,교촌치킨,100,100g,대두/밀/닭고기/우유/새우/조개류(굴/홍합)/쇠고기/계란,131,561,9,9,1,4,교촌치킨_교촌 마라 떡볶이.JPG
전복죽,2021-10-01 00:00:00,본죽,271.5,1인분,X,155,520,30,0,2,4,본죽_전복죽.jpg
단호박죽,2021-10-01 00:00:00,본죽,270,1인분,X,195,560,41,25,0,3,본죽_단호박죽.jpg
쇠고기 야채죽,2021-10-01 00:00:00,본죽,300,1인분,X,185,740,30,0,2.1,6,본죽_쇠고기 야채죽.jpg
야채죽,2021-10-01 00:00:00,본죽,271.5,1인분,X,155,530,26,3,1,3,본죽_야채죽.jpg
삼계죽,2021-10-01 00:00:00,본죽,680,1그릇,X,960,0,155,0,0,30,본죽_삼계죽.jpg
참치야채죽,2021-10-01 00:00:00,본죽,680,1그릇,X,700,0,120,0,0,10.5,본죽_참치야채죽.jpg
쇠고기 미역죽,2021-10-01 00:00:00,본죽,500,1회제공량,X,305,1200,50,0,2.6,13,본죽_쇠고기 미역죽.jpg
버섯굴죽,2021-10-01 00:00:00,본죽,680,1그릇,X,516,0,33,0,0,33,본죽_버섯굴죽.jpg
씨푸드 토마토 리조또,2021-10-01 00:00:00,본죽,255,1인분,X,175,1080,34,7,1,5,본죽_씨푸드 토마토 리조또.jpg
트러플크림 리조또,2021-10-01 00:00:00,본죽,225,1인분,X,225,660,32,1,8,4,본죽_트러플크림 리조또.jpg
비프로제 리조또,2021-10-01 00:00:00,본죽,255,1인분,X,225,1230,36,7,6,7,본죽_비프로제 리조또.jpg
아침엔 본죽 보양삼계죽,2021-10-01 00:00:00,본죽,270,1인분,X,145,480,23,2,2,10,본죽_아침엔 본죽 보양삼계죽.jpg
아침엔 본죽 쇠고기죽,2021-10-01 00:00:00,본죽,271.5,1인분,X,180,610,25,1,2.3,7,본죽_아침엔 본죽 쇠고기죽.jpg
아침엔 본죽 전복죽,2021-10-01 00:00:00,본죽,271.5,1인분,X,165,520,25,1,2,3,본죽_아침엔 본죽 전복죽.jpg
아침엔 본죽 새우야채죽,2021-10-01 00:00:00,본죽,271.5,1인분,X,145,560,26,1,0.6,4,본죽_아침엔 본죽 새우야채죽.jpg
아침엔 본죽 야채죽,2021-10-01 00:00:00,본죽,271.5,1인분,X,155,530,26,3,1,3,본죽_아침엔 본죽 야채죽.jpg
아침엔 본죽 참치죽,2021-10-01 00:00:00,본죽,270,1인분,X,160,460,27,2,0,3,본죽_아침엔 본죽 참치죽.jpg
아침엔 본죽 화끈짬뽕죽,2021-10-01 00:00:00,본죽,270,1인분,X,210,770,37,2,1.3,6,본죽_아침엔 본죽 화끈짬뽕죽.jpg
아침엔 본죽 참치야채죽,2021-10-01 00:00:00,본죽,271.5,1인분,X,160,460,32,0,0.5,5,본죽_아침엔 본죽 참치야채죽.jpg
아침엔 본죽 단호박죽,2021-10-01 00:00:00,본죽,270,1인분,X,170,420,37,16,0,3,본죽_아침엔 본죽 단호박죽.jpg
이침엔 본죽 낙지김치죽,2021-10-01 00:00:00,본죽,200,1인분,X,200,626,24.8,3.3,1.5,4.4,본죽_이침엔 본죽 낙지김치죽.jpg
아침엔 본죽 누룽지닭죽,2021-10-01 00:00:00,본죽,270,1인분,X,177,391,29,0,0.2,7,본죽_아침엔 본죽 누룽지닭죽.jpg
아침엔 본죽 통단팥죽,2021-10-01 00:00:00,본죽,270,1인분,X,285,340,59,23,0,10,본죽_아침엔 본죽 통단팥죽.jpg
아침엔 본죽 전복버섯죽,2021-10-01 00:00:00,본죽,270,1인분,X,175,490,31,0,0.5,5,본죽_아침엔 본죽 전복버섯죽.jpg
아침엔 본죽 한우사골죽,2021-10-01 00:00:00,본죽,270,1인분,X,110,840,19,0,0,2,본죽_아침엔 본죽 한우사골죽.jpg
아침엔 본죽 계란버섯죽,2021-10-01 00:00:00,본죽,270,1인분,X,90,800,16,2,0,2,본죽_아침엔 본죽 계란버섯죽.jpg
오리지널치킨,2021-10-01 00:00:00,케이에프씨,100,100g,대두/밀/계란/우유/닭고기,271,544,0,0,4.2,20,케이에프씨_오리지널치킨.jpg
핫크리스피치킨,2021-10-01 00:00:00,케이에프씨,100,100g,대두/밀/닭고기,264,455,0,0,4.3,22,케이에프씨_핫크리스피치킨.jpg
갓양념치킨,2021-10-01 00:00:00,케이에프씨,100,100g,대두/밀/닭고기/토마토/쇠고기,261,504,6,6,4.3,22,케이에프씨_갓양념치킨.jpg
커넬콘소메치킨,2021-10-01 00:00:00,케이에프씨,100,100g,대두/밀/우유/닭고기/토마토/쇠고기,270,249,4,4,4.3,20,케이에프씨_커넬콘소메치킨.jpg
고추콰삭치킨,2021-10-01 00:00:00,케이에프씨,100,100g,대두/밀/우유/닭고기,256,584,6,6,3.4,15,케이에프씨_고추콰삭치킨.jpg
블랙라벨치킨,2021-10-01 00:00:00,케이에프씨,76,1회제공량,대두/밀/닭고기,210,321,0,0,3.7,13,케이에프씨_블랙라벨치킨.jpg
갓양념블랙라벨치킨,2021-10-01 00:00:00,케이에프씨,109,1회제공량,대두/밀/닭고기/토마토/쇠고기,279,469,8,8,4,13,케이에프씨_갓양념블랙라벨치킨.jpg
커넬콘소메블랙라벨치킨,2021-10-01 00:00:00,케이에프씨,82,1회제공량,대두/밀/우유/닭고기/토마토/쇠고기,242,529,4,4,4,13,케이에프씨_커넬콘소메블랙라벨치킨.jpg
고추콰삭블랙라벨치킨,2021-10-01 00:00:00,케이에프씨,100,100g,대두/밀/우유/닭고기,285,508,6,6,4,13,케이에프씨_고추콰삭블랙라벨치킨.jpg
징거버거,2021-10-01 00:00:00,케이에프씨,235,1개,대두/밀/계란/우유/닭고기/토마토,472,814,5,5,5.9,31,케이에프씨_징거버거.jpg
징거버거 브리오쉬번,2021-10-01 00:00:00,케이에프씨,232,1개,대두/밀/계란/우유/닭고기/토마토,463,871,7,7,5.5,30,케이에프씨_징거버거 브리오쉬번.jpg
타워버거,2021-10-01 00:00:00,케이에프씨,286,1개,대두/밀/계란/우유/닭고기/토마토,629,1347,8,8,9.6,34,케이에프씨_타워버거.jpg
타워버거 브리오쉬번,2021-10-01 00:00:00,케이에프씨,283,1개,대두/밀/계란/우유/닭고기/토마토,619,1404,11,11,9.1,33,케이에프씨_타워버거 브리오쉬번.jpg
트위스터,2021-10-01 00:00:00,케이에프씨,183,1개,대두/밀/계란/우유/닭고기/토마토/쇠고기,370,1287,2,2,4.4,18,케이에프씨_트위스터.jpg
징거더블다운맥스,2021-10-01 00:00:00,케이에프씨,300,1개,대두/밀/계란/우유/닭고기/토마토/돼지고기,711,1315,13,13,15.9,33,케이에프씨_징거더블다운맥스.jpg
캡새버거,2021-10-01 00:00:00,케이에프씨,180,1개,대두/밀/계란 우유/토마토/쇠고기/조개류(굴)/새우,483,825,10,10,4.3,13,케이에프씨_캡새버거.jpg
캡새버거 브리오쉬번,2021-10-01 00:00:00,케이에프씨,177,1개,대두/밀/계란 우유/토마토/쇠고기/조개류(굴)/새우,474,882,12,12,3.8,13,케이에프씨_캡새버거 브리오쉬번.jpg
켄터키업그레이비버거,2021-10-01 00:00:00,케이에프씨,289,1개,대두/밀/계란/우유/닭고기/토마토/돼지고기/쇠고기/어황산류,794,1293,10,10,12.6,29,케이에프씨_켄터키업그레이비버거.jpg
불고기버거,2021-10-01 00:00:00,케이에프씨,180,1개,대두/밀/계란/우유/닭고기/돼지고기/쇠고기,444,776,12,12,6.8,15,케이에프씨_불고기버거.jpg
불고기버거 브리오쉬번,2021-10-01 00:00:00,케이에프씨,177,1개,대두/밀/계란/우유/닭고기/돼지고기/쇠고기,435,832,15,15,6.4,14,케이에프씨_불고기버거 브리오쉬번.jpg
핫통삼겹베이컨버거,2021-10-01 00:00:00,케이에프씨,292,1개,대두/밀/계란/우유/닭고기/토마토/돼지고기,697,1349,18,18,12.7,37,케이에프씨_핫통삼겹베이컨버거.jpg
핫통삼겹베이컨버거 브리오쉬번,2021-10-01 00:00:00,케이에프씨,289,1개,대두/밀/계란/우유/닭고기/토마토/돼지고기,687,1406,20,20,12.2,37,케이에프씨_핫통삼겹베이컨버거 브리오쉬번.jpg
블랙라벨더블다운맥스,2021-10-01 00:00:00,케이에프씨,320,1개,대두/밀/닭고기/토마토/돼지고기,852,1441,6,6,15.7,48,케이에프씨_블랙라벨더블다운맥스.jpg
코울슬로,2021-10-01 00:00:00,케이에프씨,100,100g,대두/계란,139,190,15,15,1.9,1,케이에프씨_코울슬로.jpg
콘샐러드,2021-10-01 00:00:00,케이에프씨,100,100g,대두/계란,149,180,5,5,2.8,2,케이에프씨_콘샐러드.jpg
에그타르트,2021-10-01 00:00:00,케이에프씨,61,1회제공량,대두/밀/계란/우유/쇠고기,215,105,8,8,8.5,3,케이에프씨_에그타르트.jpg
비스켓,2021-10-01 00:00:00,케이에프씨,70,1회제공량,대두/밀/우유,270,327,7,7,8.8,4,케이에프씨_비스켓.jpg
텐더떡볶이,2021-10-01 00:00:00,케이에프씨,199,1회제공량,대두/밀/우유/닭고기/토마토/쇠고기,418,1129,15,15,0.9,12,케이에프씨_텐더떡볶이.jpg
치킨너겟,2021-10-01 00:00:00,케이에프씨,18,1회제공량,대두/밀/계란/닭고기/쇠고기,35,69,0,0,0.6,2,케이에프씨_치킨너겟.jpg
